id,leaktype,public
LVyL2svqCJ,noise,1
vZ0wxXzzdg,in,0
sl16EmsKjT,normal,0
xe5UE7zDlA,normal,0
awbkdeSfB0,normal,0
qf5tuGIIvS,out,1
rIkpKgYRzZ,normal,0
1rQhx891Yu,other,0
mo6y9Aowbu,normal,1
6OJD3E6k8Z,out,0
A0Z9BCrTtP,noise,1
usZHNRU9mZ,normal,0
PvMVE3orX3,noise,1
eMOaoah2wg,out,0
3BovUiQzvg,in,1
pB6gnnBUNq,out,0
8grn0xOe5U,out,0
omUluhwLYU,normal,0
0p05Guk1z3,out,0
aUokELd8kB,other,0
vrYnDPNbLj,in,0
U5uDYD8V6E,in,0
fu4aqvnTVw,other,0
6FjqshFz7w,out,0
n1BHnXq6h4,normal,0
wCOYKmY8Nc,normal,0
No2hxnqD6p,out,0
sLXlo37Y4q,normal,0
kktAhKjx8v,in,0
49P7j1CyNc,in,0
oGNNzF3yUa,out,1
xEO1m5zE1W,out,1
bNsxs0jhuz,other,1
Tc0mlKGQIp,out,0
geVei1mSVr,out,0
83WULTRfag,normal,0
HZUFrLnFla,in,0
VNgYCw1oOL,normal,0
mEcfZafOkN,in,1
HeAV8Ls3UZ,in,0
SsOWqaPG6p,normal,1
4pJVJkL3XX,normal,0
vzwSzX16vx,in,1
p94edcuFbk,out,0
LnFcUsWTcX,out,0
Si7hIeJ8Ti,in,1
h3LHTNFAdq,out,0
WFBuaDz5ea,out,0
JJuZC8X1ph,in,0
Z1wntjjy7D,in,0
BBYITfpqkL,normal,0
22XZTZDLa2,out,1
n5eADQl4pU,normal,0
8kcwSp5Zac,other,0
ENuBdDPutv,other,1
maE4UuGBMh,normal,1
SqOpQCaFa8,out,1
ySHh5kxdDV,normal,0
9s0mZ8cc61,other,1
H16adgFYBS,normal,0
9IastnsbiS,other,0
u3myQsEiHP,other,1
L8SJMxBqaH,in,1
1naEsBbLlF,normal,0
zHUX33th8X,in,0
TdwpooyJEz,other,0
pMDMiIcS9B,other,0
2JXlCL62y0,normal,1
NMGypcFC1z,out,0
EE22OFPvw8,normal,1
LF7G4hkMrF,normal,1
2G81isimJj,noise,0
bm1FEDvvbs,normal,0
YgN3OPAgcN,in,0
Dd6fpC8ptD,in,1
WuRHG5oVJX,other,0
yMOyjXR3GW,out,0
009jss0ccU,in,0
MDkGI3e61X,normal,0
Bwztx5tdB8,out,0
TYreBjgD4V,out,0
1L55adsa13,noise,0
Z59dIaveqU,other,0
ygtB9MVA1I,in,1
MnYr5mvkcg,normal,0
S7iDObT8Pj,out,0
6SchpfKaTf,out,1
M5SyTuZfWe,in,0
bXkEHxDDAg,noise,1
phI7c4jlte,out,1
XFn8IYg8D1,other,0
e4kYHYQuZW,normal,1
keUM4mLZXE,in,0
9Mc3uek3gY,out,0
BvXcJXozDt,noise,0
ODkUzoKlc4,out,0
gvpQ3mhROE,out,0
M2isP20wXA,normal,0
mynMQdGIKW,normal,0
QmKxo1mU8j,out,1
VPdJ3DBHTj,normal,1
HY0uuoCDaG,in,1
qSJ6bLSsk0,out,1
Y00mul4SZc,out,0
v3nvBbcj6n,noise,1
tEo9DJ7oRK,in,0
kAhzzrPE91,in,0
kDLM8NcbLo,out,0
xFFMZGigCv,noise,0
evvg2il9ZA,in,0
9CvhfOzYEN,in,1
4Yqz0uLiHC,out,0
Uy1V0v1WwY,normal,0
tLABHpMiQ9,out,1
gunvOKnuVx,out,0
2q3ELNsE8T,normal,0
uIExAAdWIx,normal,0
6DFLgjmG8w,out,1
SxCHDJMkOG,noise,0
X8YdV0pTjk,out,0
jsaqMgCIzp,in,0
ojoK5E2Azr,out,0
7tA32bEVBL,out,0
Kpk3Z04Rus,other,0
bIpcEMAMpl,out,0
ByCdq7iCsI,in,0
EdhM3eu7Cg,other,1
Iodi0K7hWS,other,1
Vrgyg2iJKa,normal,1
6IkuxPiwp8,in,0
MbGTcerz4q,normal,0
zYULII7re7,in,0
TMu2gYrPjj,out,0
jcm3V6h4BF,out,0
ktJrbR6Kgo,out,0
61Hfi297fV,out,0
S18iqWqP2j,out,0
Uo6skb32BW,out,0
5dDNUC1OnW,out,0
S3BB2bOvpx,out,0
foqq9eYiD6,normal,1
l9TXIY2lKd,in,0
0C1ou5JTq7,out,0
Sq4PY65Hto,normal,0
q2ODYuTg10,normal,1
xcmwGw0gyH,noise,0
gsTXBFK6X8,out,0
DioftPJQcc,in,0
tTvmnysdRp,normal,0
mTbd0CNJmu,out,0
EE8BwJBDXz,noise,0
mk57eXFWwd,normal,0
ovBuhCboxt,normal,1
gy4bKt0bO0,normal,0
7LZmgURkRR,normal,0
WNAjMhbwsJ,out,1
h53yD2dD72,out,0
9TNtqj5LfD,other,0
bUGVKvxneN,other,0
6v0XnSlAeQ,out,1
D0tJoc2GdD,out,0
ZeFKybuKTn,normal,0
d8I4VR6X4A,out,1
c0L3pFdXFv,in,0
QXMqX0TXeQ,out,0
4tAJqVbIy3,normal,0
5ym0hWv9Z3,in,1
iUuW3JeHwG,other,0
1V0R7X68JR,in,0
idde27cgn8,in,0
lt4c2ekaPf,normal,0
sozCEwHvUU,out,0
zfq52YfaDh,out,1
8z2MvAa387,out,0
8bjauKS7K2,normal,0
syiGoPAgCx,in,0
jQmQYRFH1b,noise,1
XXwn3373aU,other,1
JKN7tpnLtQ,normal,0
F0AOy1yCm2,in,0
ILl9oFMvg5,normal,0
RUhzW9sAdi,normal,0
cgrWLbhrLH,normal,0
xm07W5pBwf,normal,0
ARo3Ol94LB,in,1
a1hL0m7GlF,out,1
Id9JwMP6VC,in,0
uJ7SboTRC1,out,0
6ZtuF3cPmi,in,0
bR4Ai7RjkS,normal,0
YF5AOpfcT8,in,0
Y4xoQO8IQd,normal,0
ObSvXT0QcF,out,0
S58ss7TcoJ,normal,0
wXI2fWDIJg,out,0
PeczmwzpeI,out,1
HGXvCzUUAA,normal,0
idUmdiotzH,other,0
pkzZJQdsHu,normal,0
Nz54urVOy7,normal,1
MQJumeUwAn,other,0
zKZL12b8hH,out,0
nJwnDh5XrB,normal,1
iCZ4Ue043i,normal,0
9K8G6nUTHp,other,0
ytmHrXH3zV,other,1
dKzE4WMnMg,noise,1
cjHRtTjzhZ,in,0
phHO47x0CW,noise,0
zMwibwmZc0,other,0
BgVUktKmKr,out,1
4SqdHAxuQw,other,1
mvdgDfjohZ,other,0
Jtodf7aWNy,out,0
R1mRnx6yWG,out,0
5Wl4Zq832S,noise,0
PALlgpAPRT,normal,0
Rd1IA6YxmZ,out,1
oryBndHS8r,normal,0
MRSAulFJcE,in,0
qiKjmcgbdR,out,1
6arC79kY0E,in,0
TEzW7JZYWy,normal,0
fb7i2RpCg3,normal,1
A4szo2TmwC,normal,0
OnStJy5by7,normal,0
bBY03Uglhr,out,0
yncCFzJTyd,out,0
upYXoNEQGG,other,0
U9zStQ1pCq,other,1
pBijV6Njn2,noise,1
rWnfcctr88,normal,1
pED3KHbyGf,in,0
IpG0Qx31Co,normal,1
EYZv3TeK3D,other,0
DXc99y4T4E,normal,0
NPFU2mIQce,out,1
MlrZRyjNUK,normal,0
i8zA8ZWDXH,other,1
4IVe6LcdoJ,in,1
0DNnKaaHaI,normal,0
NkAauUoHnw,normal,0
heQe5o1fTj,noise,0
TTiJh1zZUu,in,0
XN2VWwihgd,in,0
NkKBeUOn2o,out,0
Aw8E5jfwUF,normal,1
6MNtl2QqH4,in,0
z78SV13mdt,out,1
3HNKmAepNh,out,0
o4un2TQHEm,normal,0
upKE4nbkz6,normal,1
CmWlrixaVr,out,1
OEB81jD9nF,other,1
ARcIcGLw7T,in,0
uJsFWrDkrn,out,1
DpvMx8wIU0,out,0
DYHTBS8zet,in,0
Rnts0Pw0XB,normal,0
CbvSmAoAhs,normal,0
kR3P843Wj4,normal,0
9wxqFsLxZh,out,1
ig2xs2n0DS,normal,1
q8abTonbra,in,0
fqZivlgPNV,other,1
rHqaNPbu4n,in,0
ORA1DqmIVb,normal,0
4Wlp8IUI3K,out,1
UzlbqxhdUH,in,0
3en5IEexMd,other,0
NmAhKMX5QV,in,0
vpJtg111y6,in,1
HU0bpd5S65,in,1
rjy4HY8U0J,other,0
uT67mjnJRM,normal,0
M4TvkVLouc,in,0
cMUm40EJlR,out,0
192kRyVpTg,in,0
WJEd34rUXW,noise,0
kbJ1J3rCO8,in,0
cTmZd5SaH8,other,0
hQXYfBiwOD,normal,1
sZzrR4gSZQ,in,1
W9Uq3jM7yh,out,1
OMNoCUpZZE,normal,0
c0OR4h3nY4,noise,0
WuT8n8FX3a,other,0
rmwNnKOCNK,other,0
ZUmvU8rrTS,in,1
4LwzRaRDx5,out,0
sUYyudpPVB,normal,0
y9nm0i4pzj,normal,0
cDplR3EX3g,normal,0
oKUGUZIFQz,normal,0
uUO6igO3Uk,in,0
4R5kN3teUu,in,0
Facg3NmuNP,out,0
bvVkvIevRx,out,0
Lr95TWS2NP,normal,1
hg8h89dUfn,in,0
88vedoI6R6,in,0
NHL2YqaMhF,out,1
1dU7QBguVs,in,0
KVflo0QyF4,normal,0
SJFS966ySd,normal,0
eW0Z3wK1pw,in,0
oRb75QpcrB,in,0
KtDLDFg42t,normal,0
srJdymrcB9,normal,0
eknmj56TuS,out,1
EhZ5ThHg3i,in,1
UCens01lmB,out,0
NfGYiR4i2R,in,0
ppKrHGBmNS,normal,0
1z5WoW4JLk,normal,1
bhFWB7Aasd,normal,0
c5znylNYX1,normal,0
xx9sTC1yJM,out,0
l7AuXmF94W,in,0
JUMCkfccYT,normal,0
Q8cchKvYif,normal,1
fuo7GbfJcy,out,0
93kn6qZTtR,normal,0
fIMSSqNNXu,out,0
wlKrf7Pwrf,normal,1
8WKooeNDGu,normal,0
ZIAtTpgeYU,noise,1
PSpsIRn7FV,out,0
V8AbOpcjvb,out,0
p6JdRdhG5u,in,0
2eG3HzSgkU,normal,0
QY2q3ONXCz,normal,0
0z1wAxnQFH,normal,0
VXbhJSnySZ,other,0
iUGNncJ3ye,other,0
ipBL9KhlBG,out,0
ICSe6VSQel,normal,0
JtrTnfsn0O,other,0
v5oEuIDG6p,out,1
SjNpsI8qH1,normal,0
IJVt5Zbpg6,out,0
4YqCZRg07f,out,1
gQ5oK4BmsD,normal,0
Gk3tKfFdqh,out,1
TOjVwhUVgE,normal,0
rTuD0CDUlm,out,0
gpR4VYK4yk,in,0
61JGsu60d0,normal,1
ToKG6vAyIs,other,1
gfRUW4MCFD,out,0
iOlDFgRCTI,in,1
3MukvWcjtW,out,0
x6Kj6wBdIQ,other,0
Ag3x2NzbAs,out,0
Spd9xTJ4Si,other,0
2P7pKFpX9R,out,0
zoQEWEBnzw,noise,0
gPCoadNPdm,out,1
o5XFlvSNmV,other,0
T552AXZmRQ,in,0
WOCypT4X7S,noise,0
JC52bJ5MUe,noise,0
O4LJ7ZCOvx,in,0
qjLt8t50np,in,0
rYrJzkcZN4,in,1
WqOxIVbC7W,in,0
uyaLg78Jub,in,0
X3LTGt1PtW,noise,0
xUzUnHuIUt,out,0
3P3ppGDEuB,out,0
D3h3nSmyMO,in,0
1OC34yrNRp,in,0
UBdlC9kPxt,out,0
55NEGX88iU,in,0
8pHMkxHvDr,normal,0
gCIYaYPXxj,normal,0
xVZyIAbYTU,in,1
90Hd85xIVG,out,0
LidXS25ZU3,noise,0
Ie2aGowOUY,normal,0
No1tP0Jsr3,normal,0
rSdE0wjiHH,normal,0
n6vjrE3EtB,in,1
WKpobz6iW0,normal,0
pK8Q4jUu2N,out,0
C1FMeFqPoo,normal,0
amGDHDO9ST,out,0
FSJbkw5Wa6,noise,0
bBSG8I5shz,in,0
OxTvmNAyLJ,other,0
YPlBZYnNF4,in,0
707aAYO8AO,out,0
b757JpFRKD,out,0
h5ZeSIlXLm,in,0
kMWQbEeF0x,normal,0
WKVVqfoitq,in,0
Qvf3RshAS8,noise,0
Om7Aqqgvw2,noise,0
qNTPpe0dJq,normal,0
BHe8Gnx5r4,normal,1
76BUibPTFo,in,0
T1OkpYQSVV,normal,1
X13lfveSEK,normal,0
S9YnKivj2E,normal,1
3UprgfJgog,in,1
G2TCMGeNeL,noise,1
GBekbHVYGQ,other,1
bwCwKqSwWD,out,1
fatfA18M6t,other,0
Q6ethDVuN7,noise,0
u5BzLpOHdT,in,1
FHnLbIM4ve,normal,1
coAV41mQkU,normal,0
12GsPRnA6e,out,0
fWFo6c4GUb,noise,1
hV8wgOj4t0,in,0
hFAEamodlo,in,1
qq9QZ2PIhu,out,1
aioY8nzje1,other,0
6U7ydEkADJ,normal,0
n9yOu14N1X,in,1
MgmRBuE5Ik,in,0
XRjAi1hoi8,out,1
m891NXCf3F,out,0
JAxTN5WJr0,in,0
iOmphsdr33,normal,0
SkS6WSuq9n,out,0
27YT3x5iQI,in,1
vnHVp8Zhmw,out,1
gQ2l6OLRpC,in,1
7rI8nsOFhM,normal,0
Ggf3s3eiob,in,0
KuPwl9DMK2,normal,0
P3hMHlDQH6,normal,0
iv6nMOU32i,other,0
mYPw38RIzd,out,0
amTSVuJPyX,normal,0
IAe3cJPyqq,normal,0
mlWqTwbR1y,out,0
5amwohKTbt,other,1
FQuBUIv6wy,normal,1
wRUFAuZYHY,normal,1
GKuruZf9Fb,normal,1
zSeUsafA6y,out,0
quwbuRSRTw,other,1
VvaxzAEFWP,out,1
hCJ0M5j9gZ,out,0
qkWn61LnpG,other,0
vM8dL7SXaC,normal,0
cV55M5GBKi,noise,0
oddO9foaKn,noise,0
Jflci3iHh9,normal,1
lgmoyv5WU4,normal,1
ZpkIXL8cwH,other,0
k5ghBLJkNU,normal,0
zrkAty7LCe,in,1
tNcIWcJo1E,other,1
IjH1AFT8xs,normal,0
F3eJdCr685,in,0
DADNGBr7Sj,out,1
wBsEy6oBs6,noise,0
xeuOituuQf,in,0
IzjDyAPxBj,out,0
1Te90PlV4X,normal,0
RVnj99AXVH,normal,0
iU2DtrhhFt,normal,0
fMuhNP6wHk,out,0
Fsfu9TunLb,other,0
GVjR8Z7h8K,out,1
llJ2mF0nP1,out,0
raOF3bsUlA,normal,0
VMKvYmbv1x,in,1
HXQTDLpDK4,out,0
7FGWjgMeB1,normal,0
Wiv0IwL5bu,out,0
QZRrvfg5lg,out,0
7hld193hB9,in,1
wqVVelYGsb,normal,0
s1Ev9S43xk,normal,1
WpVf4ppDl3,in,1
sVPm0iMDcW,out,0
wwJCQOki6F,normal,0
OBKeoHzifM,normal,0
We2jx8cOwM,other,1
QARrSxbW5F,in,0
GnbAD3adSi,out,0
p7lz9Z53dW,out,0
coIQuttlKB,normal,0
GeYuSLykZi,normal,0
wenwTcATb5,noise,1
9SNk4gp1Ic,out,0
Q4635lK3IC,other,1
6igWlGcmmn,out,1
97FxD3E2ss,normal,0
6yXbOEv3DF,other,1
avJqzentkY,normal,0
eztnAlaM0R,normal,1
IDQjR8Jbqi,normal,0
kvfgLe9NHO,normal,0
yQJfp6zTYa,other,0
CSrootLI5p,normal,1
T48mbYpJTa,in,1
2auxX6fjKp,out,0
ksikCTMXrD,out,0
AiYhLZC2y1,normal,0
jxSBM3bKRt,other,0
aLyyHnBATX,in,1
SmAaiKRfpf,in,1
JigLVeqHUw,other,0
bmTo0ojp2b,out,0
RsIbONHxh0,out,0
7QCQfVnJSm,other,0
5WYcW6hnWF,in,0
YlITOIxArB,noise,0
rIzY2dU68e,in,1
Gb5wrjPgkp,other,0
p6406MVGDJ,in,1
GC0cOBVYQk,noise,0
DG80I46nMG,noise,0
qpWOi41vMG,normal,0
QRJ6b6MUP4,out,1
ZaPLU1ZU6J,out,0
h1Psur12lA,in,0
veePI4LDZH,out,0
cQs9oFPqAk,in,1
gwuKVdbqRT,normal,1
NxsYv5br41,normal,0
xu9tIadSu9,out,0
0vI1RTTjSQ,out,1
2N01apV0ZH,in,0
TOBaye1Q1C,in,1
V8Lx3eqaoL,noise,0
g03LXgFKmM,out,0
cF65qctRz6,other,0
qrka8X6hBE,in,1
DLePr8Xq9W,normal,0
JRUTwOw2QG,out,0
VvJ5NGIi43,in,0
EJvLE2Fw2z,normal,1
tUX55YJBv9,in,0
D8Vlg4gfd3,in,0
sW5JhnLyVW,other,0
hptT42VGEq,other,1
WpRx9YFWeW,in,0
1CgXvgN75x,normal,0
tO1G01PM5D,out,0
f21CYFIIWZ,out,1
wBw4WLXq30,out,0
gI1aO8NyIH,noise,1
4XGbjkwE5y,in,0
AeShyN4QF7,out,0
jWabcxpNbh,out,0
S1wciQ6qGl,normal,1
ns0adaFG0Y,in,1
Js9wkUWHWX,normal,0
Nlb1muk0le,in,0
ucBizHvyWN,out,0
nnOJHpRObH,out,0
30bzoWNz6j,other,0
wlvu6xiMXL,normal,0
SDJulfULda,in,0
8U71VNa7Hm,normal,0
PkVsD6JuMc,normal,1
j8hwUGwv4f,normal,0
gQMm9mKPqv,in,1
ZiGpInvjZQ,normal,0
mAkb0FD8BC,out,0
MaEPmwIgdi,normal,1
7haFmjNxzk,other,0
n135WWlUbV,normal,1
vwUBB9bqcn,normal,0
Ja2s7eSOHt,normal,0
jPvPZ23CET,in,1
LPPF8UP8y4,out,0
mopgLNFGf5,in,0
6h043fTzpB,noise,0
hyXKMEqZxk,out,0
ilDIoC7J6i,out,0
O5fVpdtCBd,in,0
rvzhZomWQl,out,0
mvGzjVwfv3,normal,0
VyLBqrfRaG,out,0
vIousWDIyx,out,0
4Jb2vQAjLj,normal,1
pfDwXEMpCk,out,0
HQ3F5i04bT,normal,0
9tilMlJ7Nn,normal,0
tE94z8KhM2,in,0
yXDmMhmSUR,normal,0
FrivOm4UqV,out,1
usUCubzlkO,in,0
3G3eXY3SR2,other,1
tgqG6hH4nU,normal,0
Mykg5Rs1qs,noise,0
W8eapGaR7Q,normal,0
ArfZ61wFbd,noise,1
C1oIIRZKar,other,0
fxzOht1KbX,in,0
xQD4OFMr0T,out,0
Mj9ivI0JYk,in,1
0NaxMpBdYS,in,0
JeHRQ1PnId,in,0
cEVCc0xZkC,out,0
I63Ex6WHQc,normal,0
XgYxz4ziW0,normal,0
8qHhCglH4t,normal,1
Rj3JZwiaVu,normal,0
WkQoOToa17,out,1
mf9nqgiOyb,in,0
MQh3gN84IX,in,0
ZOqrOOaanQ,in,1
ZauSO5ANFW,out,1
8pnsnqj0Q7,out,1
D46XW2KeBw,in,0
rRJ4Y2vFON,out,0
CMaPBXxaoB,noise,1
de6giPRtoV,out,1
2w6ysmZHEY,noise,1
9foR1A03DO,in,0
oJpx8oey3t,out,0
PlNt8YyC7n,out,0
ZRwCnYBjJT,in,0
S2Bya7teUR,normal,0
VoJBIE2Dbu,normal,0
rB4f4EQg9N,noise,0
1SyIIUZiaq,in,1
1djsaGOeor,out,0
qsav9XNBAS,in,1
MzKadO4jz1,in,0
RoSBphARAw,normal,0
JZtBsRhl7A,normal,0
0fMOJXIJ9U,out,0
gwEje81atj,normal,1
2gFssDRgV5,noise,0
NwzuuebN5Q,in,1
5lpqRF2vw4,normal,1
JdScAxLBRf,normal,1
sWMGq4Y02I,normal,1
GTIWTVUWuZ,noise,1
LVx0lcmdyJ,in,0
ZqoZ9777oH,noise,0
Fs2IeghkZ4,normal,0
rVjbhwfpES,in,1
t9pbJ5KRU7,in,0
lcEF6TJcQm,in,0
5I3xvMBUJY,out,0
QSujjMr6kG,normal,0
4wUWTsmi7D,out,0
qhzxTgGuZ7,in,0
8AiqucUvGp,normal,0
1RFtyh6q0h,other,0
lsmQAO8PiF,normal,1
YDsQldWmdQ,out,0
HwXWqbFlJ5,out,1
AUipwS0TUA,normal,0
VeLDWCwhhi,normal,0
R5Zk6OIfPv,in,0
Uo2ueZEUzF,normal,1
Nc6jnUgYCC,out,0
BQekVPIS2X,normal,0
CZEZrQ6Gai,in,0
IVjV6r0PCT,noise,0
1dyHB9FGur,out,0
znkqYdndye,out,1
LglhE86IXw,out,0
uJ0ry12xM1,in,0
nJPDanfkhW,other,0
8OuCVVhy0y,normal,0
6hUCibWjTZ,in,0
v12iYKfxrc,normal,0
IfzCEinXz2,in,0
OGurG1C5vP,normal,0
WpfC9O9Quw,out,1
sgOoi7NRVE,normal,0
k5t9yAhGXY,out,1
WrFXxIl3KP,out,1
5ePZEZFsXt,other,0
c16odo1qty,in,0
xdRt0K0Nea,other,0
sSwjUaS3rp,in,1
tL7wfVmHdB,in,0
YLsxepMDKT,in,0
qcczuUM7x8,normal,0
6Ln5TUuJKv,normal,0
f9hf2zHHYX,out,0
kg3aDH9nlz,normal,0
tuTGeCRskr,normal,0
xcFrPMN7qE,noise,1
6HjnxZ744Z,out,0
0ZWrhJZK01,other,0
2n1kkkQKiu,noise,1
AqUnI7kZg2,out,0
KQT2xVOgJ3,out,1
b6nb5OxiCW,in,0
dhjDivIM3h,normal,1
6Vmfu7QNB4,normal,1
qknonLsUh6,out,0
foglyBt0GR,normal,0
MtbsaV5ceA,out,1
kbqF0zELQS,out,0
dB2FLWQhVz,in,0
JVz29GGZO6,out,0
G32ISkNVCT,out,1
GAIe2SbqtI,other,0
1nHkaUQtmX,normal,1
qZEkrPVQPg,out,1
FIfMtrLpRT,out,0
DP54JQ51Fp,normal,1
yCP296Pqrn,out,0
jwBgcPNvQZ,in,1
s0BBMk3HVS,normal,0
kNEF5j4YCy,noise,0
9shygYQzmk,out,1
Rm2WZGirBz,normal,1
fFMq0k6k2h,normal,0
d4nCF3dWze,out,0
Aj6NLKh1dM,noise,0
01N4QAiBVD,out,0
vPjXLgnIWe,noise,0
tuWIspwGrM,in,0
7XVaFU05dz,out,0
3jILMop9FJ,other,1
LWzWVU2WM2,in,0
jOwGhMPtzv,other,1
5WWL4StvEC,out,0
15IlFcZMSx,normal,0
R4rNjzjF2o,normal,0
A4Hhk3XySF,out,0
sDJjy1TJWh,noise,1
RTFTMoQRQi,in,1
oBb8KJJJBc,out,0
ZzxY87kwKb,other,0
6Vikfb3Pq2,normal,0
20EhYYDIxq,normal,0
Ldslqn6afn,normal,0
zmzrkQ8Tjf,other,0
lMVFmRcWzN,out,1
RSDHDLDcUo,normal,0
bPIKRRYWCa,normal,0
xjN4ullQZc,out,1
EQXNAmw0T0,in,1
ldF7Fplttm,out,0
VTBlZ1Fkfg,normal,1
bivFqS5DxY,in,1
jqbx0kw6F9,out,0
L6UDzrQPVf,in,1
SSNnHPZrxl,out,1
UkNYtVlmq4,other,0
qzZiZNF7Oh,normal,1
33UmnYw3tm,in,0
EteP0TiKl3,normal,0
dQmisLi915,other,0
EoDQ2iphBT,in,0
rD7jqtyiVe,in,0
wOlsiC8ahp,normal,1
ixBsvfO6Ic,noise,1
8tmusesGbg,other,0
8fZbZVwhCc,out,0
3fnMd0E8RN,out,1
0sQGJxkr8m,other,0
Gs3nNCNfc7,out,0
vnPWTvCZCA,out,1
Rp9bFOnYYl,normal,0
bH8EfYr8wD,normal,0
uOQGc3rfY9,in,0
XqlaB9Pz74,in,0
4GCddYuTNd,normal,0
qlWHBOFB6k,normal,0
NwjBXkP50m,normal,0
e4ddKbCYCF,noise,0
NxlPp7kvrZ,out,0
MNUEGGuSP1,in,1
lWleQXBVPx,other,1
4z7wVA5M41,in,1
CqPBSWBQOA,out,0
2X8xRDylyB,normal,1
nA64OTZcj5,out,0
zFxJcVoqY7,normal,0
7SuNTFVjJ6,out,0
p9xPjud8Mr,normal,0
VNfffMfZbC,normal,0
sMg1GRNHS2,normal,1
c1UbYD6Wvk,out,0
vJ47vbAmOi,out,1
ypBCMUrEZa,normal,1
S4ruNNcOeW,normal,1
o3JPoJm1W5,in,1
DOYXmmgHhy,in,0
PeReHeV93d,out,0
A71S4oDls5,in,0
cSeoGl5VwJ,noise,0
SpeNTh90tu,other,0
L7hZv0O0d4,in,1
vlmy3E5SuN,out,0
M2a2qkpvQ4,out,0
7eQmadHYVn,normal,0
cH78qjaXu6,out,0
2E09rueFeC,other,0
se2DNWiIxa,out,0
agU0diLLxw,normal,0
QtL8yDM1sF,normal,0
aUCOpOILzw,in,0
5fWbCR6g2F,out,1
qyGxinyhaJ,in,0
TcI9wBILEB,in,1
YJfCNWz37F,other,0
KUgl7tIoE8,in,0
k72bqQta6V,out,0
KcGBUAKTNw,out,0
Jbnn9TBimk,normal,0
iG4zD77QwH,out,0
3iEbyXkxNO,normal,1
vg71A2UuVE,other,0
dslFbPomUY,normal,0
713UPc307d,out,1
XspSQoYaqw,out,0
nRdVO9Yy27,other,1
BDQQKJNqtG,out,1
z1KUvg1p8e,other,1
ptjCQEairR,out,1
pTShQ5mT8B,normal,0
TClZDoLApN,normal,0
fkbRrQ0mgw,normal,0
ngkA80rMI9,in,0
wZBwExqXnS,normal,1
2Vz366jopY,other,0
EPQe3vYyZG,other,1
db72cJ1cIL,normal,1
XgBb978i0y,normal,0
XCMcD5xydk,normal,1
eb0JYm7jnQ,other,0
0FrkhSTgSX,in,1
HFUuvUYvDf,out,0
A8aHZkbTz9,out,0
Xc5ij140Vg,other,0
A8omWrwmLF,normal,0
UnWiuouvCp,normal,0
E4EqDq7kFg,out,0
5SbgqOF2DR,noise,0
zHC0fFt8r9,out,0
IvkwMNEnPx,in,0
bPfBOcHd0A,out,0
KjMU3Fa7HX,out,0
qkpbSKm3jW,other,1
FqmSsHapxq,other,0
qW6qT3AjEM,out,1
AmNYmSTJ37,in,1
uCuSu0VD5D,out,0
km9P7kYc48,out,0
bATvZ3iwCI,in,1
R6R0twIIof,normal,0
7BFz0CzY1W,other,1
xeyutnuDJr,in,1
mPsms5E9pw,in,1
IRpcSCTTu2,out,0
gzQB1LBzHD,normal,0
0hoR0svJgs,normal,0
0qRrIJgCHv,in,0
POIULJnlsW,out,0
KZPdkBVOgq,in,1
xSrk96gjcv,out,1
ZUGuLWoTkI,normal,0
AcDvkcuruS,noise,0
G19YSTXXxi,out,1
rZgYhmJdBP,out,0
nw87eBFSnO,normal,0
iPl89RK2Gd,in,0
WJ6jALKYSF,in,1
QZ8j7avKIE,in,0
9K6gGVMt8E,normal,0
suvAHJsbht,noise,0
HgcWz3xXLL,normal,0
6H4uw7IrD8,out,0
CRArlFsevZ,normal,0
1xY8a7pRwU,in,1
rQOKz6JBEW,in,0
BXmMQ67f1W,normal,1
1dZWt1EAzw,out,1
XY0gCePyoL,out,0
BxhRk6vNk3,in,0
PgRgNKtlpX,normal,0
3olEAwSLze,out,0
Kj89Chy7mS,normal,0
xGww99YSZx,out,0
suTYNGZk3V,normal,1
qDNPQ7f1Q1,normal,1
EVVhAMrN20,out,1
1g7IeOgXxQ,other,0
GhusMUTP6i,out,0
9KZFoQstvv,other,0
E9zesmaw0o,other,1
xI4cLULDoK,out,0
BaXXu7UQo8,in,1
maVfgQjlnA,normal,0
RcPZXFTHu1,normal,1
gNIPZN8lbN,in,0
DsVuVHqUBY,in,1
w4uCZRDVYA,in,0
Z8nDJJQEWm,other,0
TXCoNv04J3,in,0
6J7m0VKIrl,normal,0
nZBrEwSfej,noise,0
tCoGTynQ7s,normal,1
FClmXjuQd4,in,1
D4egJ8jBgi,out,0
H8599w9AO7,out,1
0T6ehrRKJr,out,1
8hELAhthII,out,0
a1HtX3l2BW,other,0
L0wDDCfgJS,normal,0
k1KyoOMfzG,out,1
EuJiQ8ifm3,other,1
25qSNmQ5HS,noise,0
3E3oP8eAXE,normal,1
SZ6kh5n8Wm,normal,1
s0QY8g5fFs,out,1
DGcezS6nbx,other,1
6t6CaJkNm9,noise,1
hAOjJNW5Lk,normal,0
Hlt4mHWFrn,noise,0
508VijwIBf,in,0
8qBd6Z2nvM,in,1
zKpl5p23Zy,out,1
zr45YCptSK,normal,1
DNW4eldsRr,out,1
ITTbt3z6zm,noise,0
mzINR8H5mk,other,0
9HPM1aJeGu,in,1
wQ2KtWO6IJ,noise,0
ttFiQbHlYX,out,0
KSwYFv8LlD,noise,0
CwXpAuKXwJ,normal,0
QSkEVUEhqp,out,1
